subject_id,subject_type,url,data_updated_at,data_created_at,data_level,data_slug,data_characters,data_lesson_position,data_spaced_repetition_system_id,data_hidden_at,has_reading,has_context_sentences,component_subject_count,amalgamation_subject_count,visually_similar_count,parts_of_speech_count
5746,vocabulary,https://api.wanikani.com/v2/subjects/5746,2026-02-23 15:37:55.121141+00:00,2013-04-05 18:23:00.963864+00:00,34,誤算,誤算,72,1,,1,1,2,0,0,2
5747,vocabulary,https://api.wanikani.com/v2/subjects/5747,2026-02-11 06:27:32.779088+00:00,2013-04-05 18:23:09.027874+00:00,36,貴い,貴い,73,1,,1,1,1,0,0,1
5748,vocabulary,https://api.wanikani.com/v2/subjects/5748,2026-02-24 00:33:29.386153+00:00,2013-04-05 18:23:16.976136+00:00,34,兄貴,兄貴,74,1,,1,1,2,0,0,1
5749,vocabulary,https://api.wanikani.com/v2/subjects/5749,2026-02-11 06:27:32.779088+00:00,2013-04-05 18:23:24.489590+00:00,37,貴様,貴様,75,1,,1,1,2,0,0,2
5750,vocabulary,https://api.wanikani.com/v2/subjects/5750,2026-02-11 06:27:32.779088+00:00,2013-04-05 18:23:30.302649+00:00,35,貴族,貴族,76,1,,1,1,2,0,0,2
5751,vocabulary,https://api.wanikani.com/v2/subjects/5751,2025-11-06 18:20:24.310120+00:00,2013-04-05 18:23:40.174606+00:00,28,降る,降る,82,1,,1,1,1,0,0,2
5752,vocabulary,https://api.wanikani.com/v2/subjects/5752,2025-11-14 21:46:55.985219+00:00,2013-04-05 18:23:45.300823+00:00,34,降参,降参,77,1,,1,1,2,0,0,2
5753,vocabulary,https://api.wanikani.com/v2/subjects/5753,2025-06-11 05:33:23.787283+00:00,2013-04-05 18:23:50.335072+00:00,22,降車,降車,87,1,,1,1,2,0,0,2
5754,vocabulary,https://api.wanikani.com/v2/subjects/5754,2025-06-11 05:33:23.800169+00:00,2013-04-05 18:23:59.759764+00:00,34,牛丼,牛丼,78,1,,1,1,2,0,0,1
5755,vocabulary,https://api.wanikani.com/v2/subjects/5755,2025-10-01 06:10:18.466501+00:00,2013-04-05 18:24:06.726128+00:00,36,うなぎ丼,うなぎ丼,51,1,,1,1,1,0,0,1
5756,vocabulary,https://api.wanikani.com/v2/subjects/5756,2025-06-16 18:19:33.916606+00:00,2013-04-05 18:24:21.727647+00:00,34,丼,丼,79,1,,1,1,1,0,0,1
5757,vocabulary,https://api.wanikani.com/v2/subjects/5757,2026-03-29 18:17:12.930062+00:00,2013-04-05 18:24:27.382239+00:00,34,吐く,吐く,80,1,,1,1,1,0,0,2
5758,vocabulary,https://api.wanikani.com/v2/subjects/5758,2025-06-11 05:33:23.866593+00:00,2013-04-05 18:24:44.723919+00:00,34,奴,奴,81,1,,1,1,1,0,0,2
5759,vocabulary,https://api.wanikani.com/v2/subjects/5759,2025-06-11 05:33:23.880588+00:00,2013-04-05 18:24:59.890279+00:00,34,奴隷,奴隷,82,1,,1,1,2,0,0,2
5760,vocabulary,https://api.wanikani.com/v2/subjects/5760,2025-06-11 05:33:23.907822+00:00,2013-04-05 18:25:04.602030+00:00,19,芋,芋,83,1,,1,1,1,0,0,1
5761,vocabulary,https://api.wanikani.com/v2/subjects/5761,2025-06-11 05:33:23.934877+00:00,2013-04-05 18:25:14.900157+00:00,19,焼き芋,焼き芋,85,1,,1,1,2,0,0,1
5762,vocabulary,https://api.wanikani.com/v2/subjects/5762,2025-06-11 05:33:23.962221+00:00,2013-04-05 18:25:27.759018+00:00,19,じゃが芋,じゃが芋,87,1,,1,1,1,0,0,1
5763,vocabulary,https://api.wanikani.com/v2/subjects/5763,2025-06-11 05:33:23.976923+00:00,2013-04-05 18:25:38.672274+00:00,34,縮まる,縮まる,83,1,,1,1,1,0,0,2
5764,vocabulary,https://api.wanikani.com/v2/subjects/5764,2025-06-11 05:33:23.989871+00:00,2013-04-05 18:25:55.922187+00:00,34,縮小,縮小,84,1,,1,1,2,0,0,3
5765,vocabulary,https://api.wanikani.com/v2/subjects/5765,2025-12-05 19:22:41.279055+00:00,2013-04-05 18:26:00.922559+00:00,34,単純,単純,85,1,,1,1,2,0,0,2
5766,vocabulary,https://api.wanikani.com/v2/subjects/5766,2025-12-05 19:22:41.279055+00:00,2013-04-05 18:26:08.103930+00:00,34,不純,不純,86,1,,1,1,2,0,0,2
5767,vocabulary,https://api.wanikani.com/v2/subjects/5767,2025-12-05 19:22:41.279055+00:00,2013-04-05 18:26:13.133697+00:00,34,純毛,純毛,87,1,,1,1,2,0,0,1
5768,vocabulary,https://api.wanikani.com/v2/subjects/5768,2025-06-11 05:33:24.043479+00:00,2013-04-05 18:26:17.614470+00:00,34,縦,縦,88,1,,1,1,1,0,0,1
5769,vocabulary,https://api.wanikani.com/v2/subjects/5769,2026-02-28 03:17:19.160132+00:00,2013-04-05 18:26:22.136038+00:00,34,縦書,縦書,89,1,,1,1,2,0,0,1
5770,vocabulary,https://api.wanikani.com/v2/subjects/5770,2025-06-11 05:33:24.069629+00:00,2013-04-05 18:26:26.811285+00:00,34,縦横,縦横,90,1,,1,1,2,0,0,1
5771,vocabulary,https://api.wanikani.com/v2/subjects/5771,2025-12-05 19:22:41.279055+00:00,2013-04-05 18:26:32.081894+00:00,34,純粋,純粋,91,1,,1,1,2,0,0,2
5772,vocabulary,https://api.wanikani.com/v2/subjects/5772,2025-10-06 23:57:06.766482+00:00,2013-04-05 18:26:36.545608+00:00,34,粋,粋,92,1,,1,1,1,0,0,2
5773,vocabulary,https://api.wanikani.com/v2/subjects/5773,2025-06-11 05:33:24.106335+00:00,2013-04-05 18:26:41.818325+00:00,34,神聖,神聖,93,1,,1,1,2,0,0,2
5774,vocabulary,https://api.wanikani.com/v2/subjects/5774,2025-06-11 05:33:24.118263+00:00,2013-04-05 18:26:46.606951+00:00,34,聖書,聖書,94,1,,1,1,2,0,0,2
5775,vocabulary,https://api.wanikani.com/v2/subjects/5775,2025-06-11 05:33:24.129550+00:00,2013-04-05 18:26:51.864541+00:00,34,聖日-5775,聖日,95,1,2021-09-09 14:23:34.879745+00:00,1,1,2,0,0,1
5776,vocabulary,https://api.wanikani.com/v2/subjects/5776,2025-06-11 05:33:24.140942+00:00,2013-04-05 18:26:59.125446+00:00,34,聖地,聖地,96,1,,1,1,2,0,0,1
5777,vocabulary,https://api.wanikani.com/v2/subjects/5777,2025-11-07 23:23:06.059974+00:00,2013-04-05 18:27:04.446190+00:00,34,磁気,磁気,97,1,,1,1,2,0,0,1
5778,vocabulary,https://api.wanikani.com/v2/subjects/5778,2025-06-11 05:33:24.164432+00:00,2013-04-05 18:27:10.603337+00:00,34,磁石,磁石,98,1,,1,1,2,0,0,2
5779,vocabulary,https://api.wanikani.com/v2/subjects/5779,2025-06-11 05:33:24.175524+00:00,2013-04-05 18:27:16.121323+00:00,34,磁場,磁場,99,1,,1,1,2,0,0,1
5780,vocabulary,https://api.wanikani.com/v2/subjects/5780,2026-03-31 18:15:46.032389+00:00,2013-04-05 18:27:21.448001+00:00,39,紅,紅,109,1,,1,1,1,0,0,1
5781,vocabulary,https://api.wanikani.com/v2/subjects/5781,2025-11-11 03:16:41.901026+00:00,2013-04-05 18:27:31.418145+00:00,34,紅茶,紅茶,100,1,,1,1,2,0,0,1
5782,vocabulary,https://api.wanikani.com/v2/subjects/5782,2025-06-11 05:33:24.209932+00:00,2013-04-05 18:27:37.619332+00:00,34,注射,注射,101,1,,1,1,2,0,0,2
5783,vocabulary,https://api.wanikani.com/v2/subjects/5783,2025-11-13 22:30:02.229578+00:00,2013-04-05 18:27:42.682928+00:00,34,反射,反射,102,1,,1,1,2,0,0,2
5784,vocabulary,https://api.wanikani.com/v2/subjects/5784,2025-12-24 23:53:55.147205+00:00,2013-04-05 18:28:11.227480+00:00,34,発射する,発射する,103,1,,1,1,2,0,0,1
5785,vocabulary,https://api.wanikani.com/v2/subjects/5785,2025-11-13 02:08:38.914766+00:00,2013-04-05 18:28:15.774775+00:00,34,放射,放射,104,1,,1,1,2,0,0,2
5786,vocabulary,https://api.wanikani.com/v2/subjects/5786,2025-12-05 19:25:18.136405+00:00,2013-04-05 18:28:20.684464+00:00,34,幕,幕,105,1,,1,1,1,0,0,1
5787,vocabulary,https://api.wanikani.com/v2/subjects/5787,2025-12-05 19:25:18.136405+00:00,2013-04-05 18:28:27.728969+00:00,34,字幕,字幕,106,1,,1,1,2,0,0,1
5788,vocabulary,https://api.wanikani.com/v2/subjects/5788,2025-12-05 19:25:18.136405+00:00,2013-04-05 18:28:36.238639+00:00,34,黒幕,黒幕,107,1,,1,1,2,0,0,2
5789,vocabulary,https://api.wanikani.com/v2/subjects/5789,2025-06-11 05:33:24.292626+00:00,2013-04-05 18:28:44.033149+00:00,34,拝む,拝む,108,1,,1,1,1,0,0,2
5790,vocabulary,https://api.wanikani.com/v2/subjects/5790,2025-06-11 05:33:24.304600+00:00,2013-04-05 18:30:49.115895+00:00,34,拝見する,拝見する,109,1,,1,1,2,0,0,1
5791,vocabulary,https://api.wanikani.com/v2/subjects/5791,2026-03-02 23:15:52.231082+00:00,2013-04-05 18:31:05.995405+00:00,34,推定,推定,110,1,,1,1,2,0,0,2
5792,vocabulary,https://api.wanikani.com/v2/subjects/5792,2025-12-05 19:26:11.344562+00:00,2013-04-05 18:31:10.797382+00:00,34,推理,推理,111,1,,1,1,2,0,0,3
5793,vocabulary,https://api.wanikani.com/v2/subjects/5793,2025-12-05 19:26:11.344562+00:00,2013-04-05 18:31:15.665000+00:00,34,推薦,推薦,112,1,,1,1,2,0,0,3
5794,vocabulary,https://api.wanikani.com/v2/subjects/5794,2025-10-01 06:10:18.624159+00:00,2013-04-05 18:31:21.608940+00:00,34,自薦,自薦,113,1,,1,1,2,0,0,2
5795,vocabulary,https://api.wanikani.com/v2/subjects/5795,2025-06-11 05:33:24.388879+00:00,2013-04-05 18:31:32.545707+00:00,34,薦める,薦める,114,1,,1,1,1,0,0,2
5796,vocabulary,https://api.wanikani.com/v2/subjects/5796,2025-12-05 19:27:49.362170+00:00,2013-04-05 18:31:39.355330+00:00,34,発揮する,発揮する,115,1,,1,1,2,0,0,1
5797,vocabulary,https://api.wanikani.com/v2/subjects/5797,2025-12-05 19:27:49.362170+00:00,2013-04-05 18:31:46.646438+00:00,34,指揮,指揮,116,1,,1,1,2,0,0,3
5798,vocabulary,https://api.wanikani.com/v2/subjects/5798,2025-06-11 05:33:24.424464+00:00,2013-04-05 18:31:54.331315+00:00,34,沿岸,沿岸,117,1,,1,1,2,0,0,2
5799,vocabulary,https://api.wanikani.com/v2/subjects/5799,2025-10-06 23:02:03.205024+00:00,2013-04-05 18:32:04.756134+00:00,34,沿海,沿海,118,1,,1,1,2,0,0,2
5800,vocabulary,https://api.wanikani.com/v2/subjects/5800,2025-11-11 23:30:42.218788+00:00,2013-04-05 18:32:11.046231+00:00,34,沿線,沿線,119,1,,1,1,2,0,0,2
5801,vocabulary,https://api.wanikani.com/v2/subjects/5801,2025-06-11 05:33:24.461683+00:00,2013-04-05 18:32:17.415145+00:00,34,沿う,沿う,120,1,,1,1,1,0,0,1
5802,vocabulary,https://api.wanikani.com/v2/subjects/5802,2025-12-05 19:30:31.665871+00:00,2013-04-05 18:32:22.617446+00:00,34,源,源,121,1,,1,1,1,0,0,1
5803,vocabulary,https://api.wanikani.com/v2/subjects/5803,2025-12-05 19:30:31.665871+00:00,2013-04-05 18:32:33.643917+00:00,34,源氏,源氏,122,1,,1,1,2,0,0,1
5804,vocabulary,https://api.wanikani.com/v2/subjects/5804,2025-12-05 19:30:31.665871+00:00,2013-04-05 18:32:42.315391+00:00,34,電源,電源,123,1,,1,1,2,0,0,1
5805,vocabulary,https://api.wanikani.com/v2/subjects/5805,2025-12-05 19:30:31.665871+00:00,2013-04-05 18:32:48.208875+00:00,34,震源地,震源地,124,1,,1,1,3,0,0,1
5806,vocabulary,https://api.wanikani.com/v2/subjects/5806,2025-06-11 05:33:24.537138+00:00,2013-04-05 18:32:56.401790+00:00,17,劇,劇,147,1,,1,1,1,0,0,1
5807,vocabulary,https://api.wanikani.com/v2/subjects/5807,2025-06-11 05:33:24.559249+00:00,2013-04-05 18:33:02.127763+00:00,17,喜劇,喜劇,148,1,,1,1,2,0,0,2
5808,vocabulary,https://api.wanikani.com/v2/subjects/5808,2025-06-11 05:33:24.580463+00:00,2013-04-05 18:33:08.361251+00:00,17,悲劇,悲劇,149,1,,1,1,2,0,0,2
5809,vocabulary,https://api.wanikani.com/v2/subjects/5809,2025-06-11 05:33:24.603718+00:00,2013-04-05 18:33:13.057327+00:00,17,劇的,劇的,150,1,,1,1,2,0,0,1
5810,vocabulary,https://api.wanikani.com/v2/subjects/5810,2025-06-11 05:33:24.625784+00:00,2013-04-05 18:33:18.089254+00:00,19,劇団,劇団,147,1,,1,1,2,0,0,1
5811,vocabulary,https://api.wanikani.com/v2/subjects/5811,2025-06-11 05:33:24.648057+00:00,2013-04-05 18:33:23.836268+00:00,17,劇場,劇場,151,1,,1,1,2,0,0,2
5812,vocabulary,https://api.wanikani.com/v2/subjects/5812,2025-11-11 23:03:31.014085+00:00,2013-04-05 18:33:30.679734+00:00,17,歌劇,歌劇,152,1,,1,1,2,0,0,2
5813,vocabulary,https://api.wanikani.com/v2/subjects/5813,2025-06-11 05:33:24.681583+00:00,2013-04-05 18:33:37.697918+00:00,34,勤める,勤める,125,1,,1,1,1,0,0,2
5814,vocabulary,https://api.wanikani.com/v2/subjects/5814,2025-06-11 05:33:24.695840+00:00,2013-04-05 18:33:50.261391+00:00,34,通勤,通勤,126,1,,1,1,2,0,0,2
5815,vocabulary,https://api.wanikani.com/v2/subjects/5815,2025-06-11 05:33:24.713349+00:00,2013-04-05 18:33:57.042076+00:00,34,常勤,常勤,127,1,,1,1,2,0,0,2
5816,vocabulary,https://api.wanikani.com/v2/subjects/5816,2025-06-11 05:33:24.729260+00:00,2013-04-05 18:34:03.161437+00:00,34,承る,承る,128,1,,1,1,1,0,0,2
5817,vocabulary,https://api.wanikani.com/v2/subjects/5817,2025-06-16 17:50:55.659831+00:00,2013-04-05 18:35:20.645015+00:00,34,承知,承知,129,1,,1,1,2,0,0,2
5818,vocabulary,https://api.wanikani.com/v2/subjects/5818,2025-06-11 05:33:24.785483+00:00,2013-04-05 18:35:27.989742+00:00,34,承認,承認,130,1,,1,1,2,0,0,2
5819,vocabulary,https://api.wanikani.com/v2/subjects/5819,2025-10-08 18:49:45.773585+00:00,2013-04-05 18:36:07.812725+00:00,34,歓楽街,歓楽街,131,1,,1,1,3,0,0,1
5820,vocabulary,https://api.wanikani.com/v2/subjects/5820,2025-06-11 05:33:24.823302+00:00,2013-04-05 18:36:14.051124+00:00,34,損なう,損なう,132,1,,1,1,1,0,0,2
5821,vocabulary,https://api.wanikani.com/v2/subjects/5821,2025-06-11 05:33:24.834825+00:00,2013-04-05 18:36:19.886881+00:00,34,損,損,133,1,,1,1,1,0,0,4
5822,vocabulary,https://api.wanikani.com/v2/subjects/5822,2026-02-26 05:37:18.509805+00:00,2013-04-05 18:36:30.296660+00:00,34,損害,損害,134,1,,1,1,2,0,0,2
5823,vocabulary,https://api.wanikani.com/v2/subjects/5823,2025-12-04 08:47:52.037199+00:00,2013-04-05 18:36:41.969947+00:00,34,大損,大損,135,1,,1,1,2,0,0,2
5824,vocabulary,https://api.wanikani.com/v2/subjects/5824,2025-11-07 23:47:49.244838+00:00,2013-04-05 18:36:50.912229+00:00,34,全損,全損,136,1,,1,1,2,0,0,1
5825,vocabulary,https://api.wanikani.com/v2/subjects/5825,2025-06-11 05:33:24.885053+00:00,2013-04-05 18:36:56.455075+00:00,34,枝,枝,137,1,,1,1,1,0,0,1
5826,vocabulary,https://api.wanikani.com/v2/subjects/5826,2025-06-11 05:33:24.898235+00:00,2013-04-05 18:37:07.747939+00:00,34,豆,豆,138,1,,1,1,1,0,0,1
5827,vocabulary,https://api.wanikani.com/v2/subjects/5827,2025-06-11 05:33:24.909813+00:00,2013-04-05 18:37:13.468421+00:00,34,小豆,小豆,139,1,,1,1,2,0,0,1
5828,vocabulary,https://api.wanikani.com/v2/subjects/5828,2025-06-11 05:33:24.921427+00:00,2013-04-05 18:37:20.107505+00:00,34,納豆,納豆,140,1,,1,1,2,0,0,1
5829,vocabulary,https://api.wanikani.com/v2/subjects/5829,2025-12-05 19:33:00.426254+00:00,2013-04-05 18:37:27.019583+00:00,34,腐る,腐る,141,1,,1,1,1,0,0,2
5830,vocabulary,https://api.wanikani.com/v2/subjects/5830,2025-12-05 19:33:00.426254+00:00,2013-04-05 18:37:33.368691+00:00,34,腐食,腐食,142,1,,1,1,2,0,0,2
5831,vocabulary,https://api.wanikani.com/v2/subjects/5831,2025-12-05 19:33:00.426254+00:00,2013-04-05 18:37:38.250554+00:00,34,腐敗,腐敗,143,1,,1,1,2,0,0,3
5832,vocabulary,https://api.wanikani.com/v2/subjects/5832,2025-06-11 05:33:24.987864+00:00,2013-04-05 18:37:43.601112+00:00,34,爪,爪,144,1,,1,1,1,0,0,1
5833,vocabulary,https://api.wanikani.com/v2/subjects/5833,2025-06-11 05:33:24.999842+00:00,2013-04-05 18:37:49.211881+00:00,34,爪切り,爪切り,145,1,,1,1,2,0,0,1
5834,vocabulary,https://api.wanikani.com/v2/subjects/5834,2025-06-11 05:33:25.012024+00:00,2013-04-05 18:37:55.792319+00:00,34,刻む,刻む,146,1,,1,1,1,0,0,2
5835,vocabulary,https://api.wanikani.com/v2/subjects/5835,2026-02-26 05:26:46.193094+00:00,2013-04-05 18:38:01.816109+00:00,34,時刻表,時刻表,147,1,,1,1,3,0,0,1
5836,vocabulary,https://api.wanikani.com/v2/subjects/5836,2025-06-11 05:33:25.035641+00:00,2013-04-05 18:38:07.459754+00:00,34,深刻,深刻,148,1,,1,1,2,0,0,2
5837,vocabulary,https://api.wanikani.com/v2/subjects/5837,2025-06-11 05:33:25.058302+00:00,2013-04-05 19:11:51.696275+00:00,20,閉じる,閉じる,42,1,,1,1,1,0,0,3
5838,vocabulary,https://api.wanikani.com/v2/subjects/5838,2025-06-11 05:33:25.070678+00:00,2013-04-05 19:11:57.783493+00:00,35,一筋,一筋,47,1,,1,1,2,0,0,1
5839,vocabulary,https://api.wanikani.com/v2/subjects/5839,2026-02-04 07:38:44.489525+00:00,2013-04-05 19:12:26.993884+00:00,28,垂れる,垂れる,48,1,,1,1,1,0,0,3
5840,vocabulary,https://api.wanikani.com/v2/subjects/5840,2025-06-11 05:33:25.108890+00:00,2013-04-05 19:12:32.808238+00:00,35,宣言する,宣言する,49,1,,1,1,2,0,0,1
5841,vocabulary,https://api.wanikani.com/v2/subjects/5841,2026-01-13 07:59:15.567121+00:00,2013-04-05 19:12:49.942008+00:00,35,盛り上げる,盛り上げる,50,1,,1,1,2,0,0,2
5842,vocabulary,https://api.wanikani.com/v2/subjects/5842,2026-02-04 06:25:49.820187+00:00,2013-04-05 19:12:55.995185+00:00,35,裏切り者,裏切り者,51,1,,1,1,3,0,0,1
5843,vocabulary,https://api.wanikani.com/v2/subjects/5843,2025-11-13 22:33:14.860110+00:00,2013-04-05 19:13:00.752411+00:00,35,諸々,諸々,52,1,,1,1,2,0,0,1
5844,vocabulary,https://api.wanikani.com/v2/subjects/5844,2025-06-11 05:33:25.222361+00:00,2013-04-05 19:13:07.582340+00:00,35,三つ編み,三つ編み,54,1,,1,1,2,0,0,1
5845,vocabulary,https://api.wanikani.com/v2/subjects/5845,2025-06-11 05:33:25.278951+00:00,2013-04-05 19:13:18.436645+00:00,18,閉まる,閉まる,48,1,,1,1,1,0,0,2
5846,vocabulary,https://api.wanikani.com/v2/subjects/5846,2025-10-08 17:35:06.217909+00:00,2013-04-05 19:13:25.386159+00:00,6,宝くじ,宝くじ,143,1,,1,1,1,0,0,1
5847,vocabulary,https://api.wanikani.com/v2/subjects/5847,2025-06-11 05:33:25.323446+00:00,2013-04-05 19:13:33.688028+00:00,35,納まる,納まる,55,1,,1,1,1,0,0,2
5848,vocabulary,https://api.wanikani.com/v2/subjects/5848,2025-06-11 05:33:25.358472+00:00,2013-04-05 19:13:41.521653+00:00,35,納得,納得,56,1,,1,1,2,0,0,2
5849,vocabulary,https://api.wanikani.com/v2/subjects/5849,2026-03-02 23:15:52.231082+00:00,2013-04-05 19:13:53.522880+00:00,35,否定形,否定形,57,1,,1,1,3,0,0,1
5850,vocabulary,https://api.wanikani.com/v2/subjects/5850,2026-03-02 23:15:52.231082+00:00,2013-04-05 19:14:01.159729+00:00,35,否定する,否定する,59,1,,1,1,2,0,0,1
5851,vocabulary,https://api.wanikani.com/v2/subjects/5851,2025-06-11 05:33:25.419126+00:00,2013-04-05 19:14:09.793819+00:00,35,尊敬する,尊敬する,60,1,,1,1,2,0,0,1
5852,vocabulary,https://api.wanikani.com/v2/subjects/5852,2025-06-11 05:33:25.439288+00:00,2013-04-05 19:14:30.878878+00:00,35,尊敬語,尊敬語,61,1,,1,1,3,0,0,1
5853,vocabulary,https://api.wanikani.com/v2/subjects/5853,2025-10-01 06:10:18.844204+00:00,2013-04-05 19:14:35.758067+00:00,35,暮らし,暮らし,62,1,,1,1,1,0,0,1
5854,vocabulary,https://api.wanikani.com/v2/subjects/5854,2025-11-29 00:46:56.671656+00:00,2013-04-05 19:14:47.441414+00:00,35,同音異義語,同音異義語,63,1,,1,1,5,0,0,1
5855,vocabulary,https://api.wanikani.com/v2/subjects/5855,2026-01-22 22:02:48.269631+00:00,2013-04-05 19:14:53.696013+00:00,35,著作権,著作権,64,1,,1,1,3,0,0,1
5856,vocabulary,https://api.wanikani.com/v2/subjects/5856,2025-06-11 05:33:25.526499+00:00,2013-04-05 19:14:59.717452+00:00,35,蒸し暑い,蒸し暑い,65,1,,1,1,2,0,0,1
5857,vocabulary,https://api.wanikani.com/v2/subjects/5857,2025-06-11 05:33:25.542973+00:00,2013-04-05 19:15:05.325952+00:00,35,蒸し返す,蒸し返す,66,1,,1,1,2,0,0,2
5858,vocabulary,https://api.wanikani.com/v2/subjects/5858,2025-06-11 05:33:25.559901+00:00,2013-04-05 19:15:19.298953+00:00,35,装う,装う,67,1,,1,1,1,0,0,2
5859,vocabulary,https://api.wanikani.com/v2/subjects/5859,2025-06-11 05:33:25.579874+00:00,2013-04-05 19:15:27.074857+00:00,35,遅れる,遅れる,68,1,,1,1,1,0,0,2
5860,vocabulary,https://api.wanikani.com/v2/subjects/5860,2025-06-11 05:33:25.619277+00:00,2013-04-05 19:15:41.598651+00:00,35,遅刻,遅刻,69,1,,1,1,2,0,0,3
5861,vocabulary,https://api.wanikani.com/v2/subjects/5861,2025-06-11 05:33:25.638311+00:00,2013-04-05 19:15:47.300458+00:00,35,遅延,遅延,70,1,,1,1,2,0,0,3
5862,vocabulary,https://api.wanikani.com/v2/subjects/5862,2025-06-11 05:33:25.658121+00:00,2013-04-05 19:15:52.841786+00:00,35,彫刻,彫刻,71,1,,1,1,2,0,0,2
5863,vocabulary,https://api.wanikani.com/v2/subjects/5863,2025-11-20 02:24:43.756039+00:00,2013-04-05 19:15:58.748050+00:00,35,測る,測る,72,1,,1,1,1,0,0,2
5864,vocabulary,https://api.wanikani.com/v2/subjects/5864,2025-12-05 19:26:11.344562+00:00,2013-04-05 19:17:42.334003+00:00,35,推測,推測,73,1,,1,1,2,0,0,3
5865,vocabulary,https://api.wanikani.com/v2/subjects/5865,2025-06-11 05:33:25.740831+00:00,2013-04-05 19:18:10.934312+00:00,35,予測,予測,74,1,,1,1,2,0,0,2
5866,vocabulary,https://api.wanikani.com/v2/subjects/5866,2025-06-11 05:33:25.755596+00:00,2013-04-05 19:18:21.167493+00:00,35,観測,観測,75,1,,1,1,2,0,0,2
5867,vocabulary,https://api.wanikani.com/v2/subjects/5867,2026-03-29 18:17:49.824318+00:00,2013-04-05 19:18:28.298770+00:00,35,破る,破る,76,1,,1,1,1,0,0,2
5868,vocabulary,https://api.wanikani.com/v2/subjects/5868,2026-03-29 18:17:49.824318+00:00,2013-04-05 19:18:32.895302+00:00,35,破壊,破壊,77,1,,1,1,2,0,0,2
5869,vocabulary,https://api.wanikani.com/v2/subjects/5869,2026-03-29 18:17:49.824318+00:00,2013-04-05 19:18:37.758915+00:00,35,破船,破船,78,1,,1,1,2,0,0,1
5870,vocabulary,https://api.wanikani.com/v2/subjects/5870,2026-03-29 18:17:49.824318+00:00,2013-04-05 19:18:42.857664+00:00,35,破産,破産,79,1,,1,1,2,0,0,2
5871,vocabulary,https://api.wanikani.com/v2/subjects/5871,2025-06-11 05:33:25.820297+00:00,2013-04-05 19:18:53.539736+00:00,35,田舎,田舎,80,1,,1,1,2,0,0,2
5872,vocabulary,https://api.wanikani.com/v2/subjects/5872,2025-11-27 18:54:26.999027+00:00,2013-04-05 19:18:58.170937+00:00,35,兵舎,兵舎,81,1,,1,1,2,0,0,1
5873,vocabulary,https://api.wanikani.com/v2/subjects/5873,2025-06-11 05:33:25.845624+00:00,2013-04-05 19:19:03.105747+00:00,35,庁舎,庁舎,82,1,,1,1,2,0,0,1
5874,vocabulary,https://api.wanikani.com/v2/subjects/5874,2025-06-11 05:33:25.858212+00:00,2013-04-05 19:19:07.911787+00:00,35,講演,講演,83,1,,1,1,2,0,0,2
5875,vocabulary,https://api.wanikani.com/v2/subjects/5875,2025-06-11 05:33:25.871170+00:00,2013-04-05 19:19:17.191503+00:00,35,講師,講師,84,1,,1,1,2,0,0,1
5876,vocabulary,https://api.wanikani.com/v2/subjects/5876,2025-11-29 00:46:56.671656+00:00,2013-04-05 19:19:27.834168+00:00,35,講義,講義,85,1,,1,1,2,0,0,2
5877,vocabulary,https://api.wanikani.com/v2/subjects/5877,2025-06-11 05:33:25.912389+00:00,2013-04-05 19:19:40.562084+00:00,35,滞る,滞る,86,1,,1,1,1,0,0,2
5878,vocabulary,https://api.wanikani.com/v2/subjects/5878,2025-06-11 05:33:25.926745+00:00,2013-04-05 19:19:53.549524+00:00,35,遅滞,遅滞,87,1,,1,1,2,0,0,2
5879,vocabulary,https://api.wanikani.com/v2/subjects/5879,2025-06-11 05:33:25.940333+00:00,2013-04-05 19:20:01.390151+00:00,35,紹介,紹介,88,1,,1,1,2,0,0,3
5880,vocabulary,https://api.wanikani.com/v2/subjects/5880,2025-06-11 05:33:25.952605+00:00,2013-04-05 19:20:06.763618+00:00,35,介入,介入,89,1,,1,1,2,0,0,2
5881,vocabulary,https://api.wanikani.com/v2/subjects/5881,2025-06-11 05:33:25.966783+00:00,2013-04-05 19:20:13.307623+00:00,35,己,己,90,1,,1,1,1,0,0,2
5882,vocabulary,https://api.wanikani.com/v2/subjects/5882,2025-06-11 05:33:25.980123+00:00,2013-04-05 19:20:18.584449+00:00,35,自己,自己,91,1,,1,1,2,0,0,2
5883,vocabulary,https://api.wanikani.com/v2/subjects/5883,2025-06-11 05:33:25.994303+00:00,2013-04-05 19:20:26.675797+00:00,35,厄介,厄介,92,1,,1,1,2,0,0,2
5884,vocabulary,https://api.wanikani.com/v2/subjects/5884,2025-06-11 05:33:26.007250+00:00,2013-04-05 19:20:34.044807+00:00,35,亀,亀,93,1,,1,1,1,0,0,1
5885,vocabulary,https://api.wanikani.com/v2/subjects/5885,2025-06-11 05:33:26.019484+00:00,2013-04-05 19:20:53.671098+00:00,35,海亀,海亀,94,1,,1,1,2,0,0,1
5886,vocabulary,https://api.wanikani.com/v2/subjects/5886,2025-06-11 05:33:26.032378+00:00,2013-04-05 19:21:09.503010+00:00,35,互い,互い,95,1,,1,1,1,0,0,1
5887,vocabulary,https://api.wanikani.com/v2/subjects/5887,2025-06-11 05:33:26.044771+00:00,2013-04-05 19:21:17.905386+00:00,35,相互,相互,96,1,,1,1,2,0,0,2
