review_stat_id,object,url,data_updated_at,data_created_at,subject_id,data_subject_type,data_meaning_correct,data_meaning_incorrect,data_meaning_max_streak,data_meaning_current_streak,data_reading_correct,data_reading_incorrect,data_reading_max_streak,data_reading_current_streak,data_percentage_correct,data_hidden
581560571,review_statistic,https://api.wanikani.com/v2/review_statistics/581560571,2026-03-03 13:05:52.789262+00:00,2025-09-03 12:25:07.319672+00:00,4273,vocabulary,8,0,8,8,8,0,8,8,100,False
581698093,review_statistic,https://api.wanikani.com/v2/review_statistics/581698093,2026-02-13 00:27:50.752748+00:00,2025-09-03 17:30:04.189813+00:00,1135,kanji,13,2,6,4,13,0,13,13,93,False
581698124,review_statistic,https://api.wanikani.com/v2/review_statistics/581698124,2026-03-29 18:16:05.784441+00:00,2025-09-03 17:30:18.515332+00:00,1136,kanji,9,0,9,9,9,2,7,2,90,False
581698137,review_statistic,https://api.wanikani.com/v2/review_statistics/581698137,2026-03-17 00:19:05.438463+00:00,2025-09-03 17:30:26.011433+00:00,1138,kanji,9,1,7,2,9,0,9,9,95,False
581698141,review_statistic,https://api.wanikani.com/v2/review_statistics/581698141,2026-03-02 23:47:29.663187+00:00,2025-09-03 17:30:28.607643+00:00,1137,kanji,8,0,8,8,8,0,8,8,100,False
581698151,review_statistic,https://api.wanikani.com/v2/review_statistics/581698151,2026-03-02 23:52:49.240026+00:00,2025-09-03 17:30:33.691200+00:00,1139,kanji,8,0,8,8,8,0,8,8,100,False
582112094,review_statistic,https://api.wanikani.com/v2/review_statistics/582112094,2026-02-18 06:35:53.342319+00:00,2025-09-04 11:24:30.055380+00:00,4278,vocabulary,12,1,11,11,12,1,8,4,92,False
582112096,review_statistic,https://api.wanikani.com/v2/review_statistics/582112096,2026-03-18 01:24:26.002693+00:00,2025-09-04 11:24:32.203585+00:00,4295,vocabulary,9,1,7,2,9,1,7,2,90,False
582112106,review_statistic,https://api.wanikani.com/v2/review_statistics/582112106,2026-03-04 12:51:36.301552+00:00,2025-09-04 11:24:36.897557+00:00,4299,vocabulary,8,0,8,8,8,0,8,8,100,False
582112111,review_statistic,https://api.wanikani.com/v2/review_statistics/582112111,2026-03-04 01:07:36.164267+00:00,2025-09-04 11:24:40.468095+00:00,4287,vocabulary,8,0,8,8,8,0,8,8,100,False
582112141,review_statistic,https://api.wanikani.com/v2/review_statistics/582112141,2025-12-25 03:10:45.745241+00:00,2025-09-04 11:24:57.238077+00:00,4304,vocabulary,10,0,10,10,10,1,6,4,95,False
582112347,review_statistic,https://api.wanikani.com/v2/review_statistics/582112347,2026-04-01 12:30:06.241265+00:00,2025-09-04 11:27:11.522156+00:00,4307,vocabulary,13,3,7,4,13,0,13,13,90,False
582112354,review_statistic,https://api.wanikani.com/v2/review_statistics/582112354,2026-03-05 01:23:56.083788+00:00,2025-09-04 11:27:15.618391+00:00,5464,vocabulary,8,0,8,8,8,0,8,8,100,False
582112359,review_statistic,https://api.wanikani.com/v2/review_statistics/582112359,2026-03-04 01:18:52.020003+00:00,2025-09-04 11:27:19.575686+00:00,4323,vocabulary,8,0,8,8,8,0,8,8,100,False
582112398,review_statistic,https://api.wanikani.com/v2/review_statistics/582112398,2026-03-04 01:18:44.161750+00:00,2025-09-04 11:27:48.721320+00:00,4326,vocabulary,8,0,8,8,8,0,8,8,100,False
582112403,review_statistic,https://api.wanikani.com/v2/review_statistics/582112403,2026-03-05 01:33:56.885396+00:00,2025-09-04 11:27:51.417240+00:00,4331,vocabulary,8,0,8,8,8,0,8,8,100,False
582112572,review_statistic,https://api.wanikani.com/v2/review_statistics/582112572,2026-03-04 01:04:30.437770+00:00,2025-09-04 11:29:20.137968+00:00,4345,vocabulary,8,0,8,8,8,0,8,8,100,False
582112590,review_statistic,https://api.wanikani.com/v2/review_statistics/582112590,2025-12-30 15:49:08.554713+00:00,2025-09-04 11:29:28.078997+00:00,4339,vocabulary,12,3,5,4,12,0,12,12,89,False
582112614,review_statistic,https://api.wanikani.com/v2/review_statistics/582112614,2026-03-18 01:24:07.180913+00:00,2025-09-04 11:29:36.874446+00:00,4333,vocabulary,9,1,7,2,9,0,9,9,95,False
582112634,review_statistic,https://api.wanikani.com/v2/review_statistics/582112634,2026-03-04 01:17:07.779369+00:00,2025-09-04 11:29:45.828474+00:00,8850,vocabulary,8,0,8,8,8,0,8,8,100,False
582112639,review_statistic,https://api.wanikani.com/v2/review_statistics/582112639,2026-03-20 13:22:36.170422+00:00,2025-09-04 11:29:48.152544+00:00,7594,vocabulary,19,4,5,4,19,1,15,4,88,False
582114852,review_statistic,https://api.wanikani.com/v2/review_statistics/582114852,2026-03-05 01:50:16.364388+00:00,2025-09-04 11:43:27.874068+00:00,1142,kanji,8,0,8,8,8,0,8,8,100,False
582114857,review_statistic,https://api.wanikani.com/v2/review_statistics/582114857,2025-12-28 17:48:43.773169+00:00,2025-09-04 11:43:32.525417+00:00,1143,kanji,10,1,6,4,10,0,10,10,95,False
582114871,review_statistic,https://api.wanikani.com/v2/review_statistics/582114871,2026-03-27 12:56:11.227905+00:00,2025-09-04 11:43:47.856183+00:00,1145,kanji,11,1,6,6,11,0,11,11,96,False
582114891,review_statistic,https://api.wanikani.com/v2/review_statistics/582114891,2026-03-05 01:27:11.848218+00:00,2025-09-04 11:44:00.285503+00:00,1146,kanji,8,0,8,8,8,0,8,8,100,False
582114896,review_statistic,https://api.wanikani.com/v2/review_statistics/582114896,2026-03-05 01:47:24.270472+00:00,2025-09-04 11:44:05.298311+00:00,1141,kanji,8,0,8,8,8,0,8,8,100,False
583981173,review_statistic,https://api.wanikani.com/v2/review_statistics/583981173,2026-03-05 01:35:57.814058+00:00,2025-09-07 22:42:08.582122+00:00,4279,vocabulary,8,0,8,8,8,0,8,8,100,False
583981180,review_statistic,https://api.wanikani.com/v2/review_statistics/583981180,2026-03-27 12:57:22.327341+00:00,2025-09-07 22:42:10.945299+00:00,4281,vocabulary,11,2,7,4,11,1,7,4,88,False
583981188,review_statistic,https://api.wanikani.com/v2/review_statistics/583981188,2026-03-18 01:25:42.625747+00:00,2025-09-07 22:42:13.170187+00:00,4283,vocabulary,9,0,9,9,9,1,7,2,95,False
583981201,review_statistic,https://api.wanikani.com/v2/review_statistics/583981201,2026-03-06 01:41:11.588677+00:00,2025-09-07 22:42:22.136744+00:00,4282,vocabulary,13,0,13,13,13,2,6,5,93,False
583981210,review_statistic,https://api.wanikani.com/v2/review_statistics/583981210,2026-03-19 12:34:12.415841+00:00,2025-09-07 22:42:26.747565+00:00,4280,vocabulary,9,0,9,9,9,1,7,2,95,False
583981426,review_statistic,https://api.wanikani.com/v2/review_statistics/583981426,2026-04-07 00:37:30.988390+00:00,2025-09-07 22:44:24.619085+00:00,4285,vocabulary,14,1,10,4,14,3,6,3,88,False
583981438,review_statistic,https://api.wanikani.com/v2/review_statistics/583981438,2026-03-18 01:20:28.385665+00:00,2025-09-07 22:44:29.827682+00:00,4284,vocabulary,9,0,9,9,9,1,7,2,95,False
583981449,review_statistic,https://api.wanikani.com/v2/review_statistics/583981449,2026-03-05 01:30:23.570828+00:00,2025-09-07 22:44:35.648952+00:00,4288,vocabulary,8,0,8,8,8,0,8,8,100,False
583981466,review_statistic,https://api.wanikani.com/v2/review_statistics/583981466,2026-03-05 01:30:15.094786+00:00,2025-09-07 22:44:44.050419+00:00,4289,vocabulary,8,0,8,8,8,0,8,8,100,False
583981492,review_statistic,https://api.wanikani.com/v2/review_statistics/583981492,2026-03-16 12:14:53.045885+00:00,2025-09-07 22:44:57.738000+00:00,4286,vocabulary,26,4,11,11,26,5,11,5,85,False
583981662,review_statistic,https://api.wanikani.com/v2/review_statistics/583981662,2026-03-04 01:13:20.613529+00:00,2025-09-07 22:46:58.623103+00:00,4293,vocabulary,8,0,8,8,8,0,8,8,100,False
583981671,review_statistic,https://api.wanikani.com/v2/review_statistics/583981671,2026-04-07 12:59:05.927783+00:00,2025-09-07 22:47:05.386499+00:00,4290,vocabulary,14,1,8,6,14,3,6,6,88,False
583981683,review_statistic,https://api.wanikani.com/v2/review_statistics/583981683,2026-03-05 01:27:07.351812+00:00,2025-09-07 22:47:09.865220+00:00,4204,vocabulary,8,0,8,8,8,0,8,8,100,False
583982199,review_statistic,https://api.wanikani.com/v2/review_statistics/583982199,2026-03-05 01:31:37.386934+00:00,2025-09-07 22:47:14.991156+00:00,4291,vocabulary,8,0,8,8,8,0,8,8,100,False
583982681,review_statistic,https://api.wanikani.com/v2/review_statistics/583982681,2026-03-04 01:18:55.042606+00:00,2025-09-07 22:47:18.162908+00:00,4294,vocabulary,8,0,8,8,8,0,8,8,100,False
583991665,review_statistic,https://api.wanikani.com/v2/review_statistics/583991665,2026-03-19 12:49:06.908172+00:00,2025-09-07 23:01:29.788050+00:00,1124,kanji,9,2,7,2,9,0,9,9,90,False
583991672,review_statistic,https://api.wanikani.com/v2/review_statistics/583991672,2026-03-05 01:30:59.940535+00:00,2025-09-07 23:01:37.004537+00:00,1123,kanji,8,0,8,8,8,0,8,8,100,False
583991680,review_statistic,https://api.wanikani.com/v2/review_statistics/583991680,2026-03-05 01:30:25.020642+00:00,2025-09-07 23:01:45.670828+00:00,1127,kanji,8,0,8,8,8,0,8,8,100,False
583991687,review_statistic,https://api.wanikani.com/v2/review_statistics/583991687,2026-03-05 01:42:57.739819+00:00,2025-09-07 23:01:50.051220+00:00,1129,kanji,8,0,8,8,8,0,8,8,100,False
583991713,review_statistic,https://api.wanikani.com/v2/review_statistics/583991713,2026-03-05 01:29:01.557396+00:00,2025-09-07 23:02:02.591092+00:00,1147,kanji,8,0,8,8,8,0,8,8,100,False
583991722,review_statistic,https://api.wanikani.com/v2/review_statistics/583991722,2026-03-19 12:40:51.482879+00:00,2025-09-07 23:02:06.182811+00:00,1148,kanji,9,0,9,9,9,1,7,2,95,False
583991729,review_statistic,https://api.wanikani.com/v2/review_statistics/583991729,2026-03-28 21:09:47.508969+00:00,2025-09-07 23:02:10.026424+00:00,1133,kanji,11,2,7,3,11,0,11,11,92,False
584369895,review_statistic,https://api.wanikani.com/v2/review_statistics/584369895,2026-03-06 01:03:19.348854+00:00,2025-09-08 13:01:52.160217+00:00,4296,vocabulary,8,0,8,8,8,0,8,8,100,False
584369908,review_statistic,https://api.wanikani.com/v2/review_statistics/584369908,2026-03-31 12:25:38.851486+00:00,2025-09-08 13:01:56.022082+00:00,4298,vocabulary,13,0,13,13,13,3,8,3,90,False
584369911,review_statistic,https://api.wanikani.com/v2/review_statistics/584369911,2025-12-27 15:19:44.856482+00:00,2025-09-08 13:01:59.716977+00:00,4297,vocabulary,10,1,6,4,10,1,6,4,91,False
584369926,review_statistic,https://api.wanikani.com/v2/review_statistics/584369926,2026-03-05 13:16:27.641860+00:00,2025-09-08 13:02:05.719993+00:00,4300,vocabulary,8,0,8,8,8,0,8,8,100,False
584369991,review_statistic,https://api.wanikani.com/v2/review_statistics/584369991,2026-04-09 11:26:16.240184+00:00,2025-09-08 13:02:35.532715+00:00,4301,vocabulary,16,0,16,16,16,3,6,4,91,False
584370132,review_statistic,https://api.wanikani.com/v2/review_statistics/584370132,2026-03-15 15:09:02.906481+00:00,2025-09-08 13:03:54.330420+00:00,4303,vocabulary,11,0,11,11,11,1,7,7,96,False
584370147,review_statistic,https://api.wanikani.com/v2/review_statistics/584370147,2026-03-05 13:15:14.437435+00:00,2025-09-08 13:04:03.772946+00:00,4302,vocabulary,8,0,8,8,8,0,8,8,100,False
584370167,review_statistic,https://api.wanikani.com/v2/review_statistics/584370167,2026-03-06 01:07:27.309043+00:00,2025-09-08 13:04:14.617970+00:00,4306,vocabulary,8,0,8,8,8,0,8,8,100,False
584370177,review_statistic,https://api.wanikani.com/v2/review_statistics/584370177,2025-12-27 15:16:27.126768+00:00,2025-09-08 13:04:20.229601+00:00,4308,vocabulary,10,1,6,4,10,0,10,10,95,False
584370181,review_statistic,https://api.wanikani.com/v2/review_statistics/584370181,2026-03-05 13:13:20.857440+00:00,2025-09-08 13:04:23.201532+00:00,4305,vocabulary,8,0,8,8,8,0,8,8,100,False
584370617,review_statistic,https://api.wanikani.com/v2/review_statistics/584370617,2026-03-28 21:06:06.880013+00:00,2025-09-08 13:06:06.223370+00:00,4311,vocabulary,11,2,7,3,11,0,11,11,92,False
584370988,review_statistic,https://api.wanikani.com/v2/review_statistics/584370988,2026-03-20 13:25:29.783899+00:00,2025-09-08 13:06:13.700241+00:00,4221,vocabulary,9,1,7,2,9,0,9,9,95,False
584371153,review_statistic,https://api.wanikani.com/v2/review_statistics/584371153,2026-03-05 13:20:12.481851+00:00,2025-09-08 13:06:21.133949+00:00,4310,vocabulary,8,0,8,8,8,0,8,8,100,False
584371169,review_statistic,https://api.wanikani.com/v2/review_statistics/584371169,2026-03-29 13:39:21.327004+00:00,2025-09-08 13:06:37.578723+00:00,4314,vocabulary,11,2,7,3,11,0,11,11,92,False
584371179,review_statistic,https://api.wanikani.com/v2/review_statistics/584371179,2026-03-05 13:20:04.340459+00:00,2025-09-08 13:06:43.677982+00:00,4312,vocabulary,8,0,8,8,8,0,8,8,100,False
584950775,review_statistic,https://api.wanikani.com/v2/review_statistics/584950775,2026-03-22 14:14:18.750040+00:00,2025-09-09 12:55:17.113268+00:00,4316,vocabulary,10,0,10,10,10,2,8,2,91,False
584950810,review_statistic,https://api.wanikani.com/v2/review_statistics/584950810,2026-03-31 01:49:03.988827+00:00,2025-09-09 12:55:31.648706+00:00,4320,vocabulary,12,0,12,12,12,2,6,2,92,False
584950847,review_statistic,https://api.wanikani.com/v2/review_statistics/584950847,2026-03-08 00:04:20.515735+00:00,2025-09-09 12:55:56.988574+00:00,4321,vocabulary,8,0,8,8,8,0,8,8,100,False
584950861,review_statistic,https://api.wanikani.com/v2/review_statistics/584950861,2026-03-06 13:22:58.334205+00:00,2025-09-09 12:56:03.796012+00:00,4315,vocabulary,8,0,8,8,8,0,8,8,100,False
584950874,review_statistic,https://api.wanikani.com/v2/review_statistics/584950874,2026-03-08 00:06:17.597259+00:00,2025-09-09 12:56:13.077443+00:00,4318,vocabulary,8,0,8,8,8,0,8,8,100,False
584953553,review_statistic,https://api.wanikani.com/v2/review_statistics/584953553,2026-04-05 13:46:38.927997+00:00,2025-09-09 12:57:22.168581+00:00,4322,vocabulary,22,2,14,14,22,3,12,6,90,False
584954442,review_statistic,https://api.wanikani.com/v2/review_statistics/584954442,2026-03-22 14:04:22.251538+00:00,2025-09-09 12:57:52.877024+00:00,4325,vocabulary,10,2,8,2,10,0,10,10,91,False
584954474,review_statistic,https://api.wanikani.com/v2/review_statistics/584954474,2026-03-08 00:17:20.941894+00:00,2025-09-09 12:58:29.528395+00:00,4324,vocabulary,8,0,8,8,8,0,8,8,100,False
584954480,review_statistic,https://api.wanikani.com/v2/review_statistics/584954480,2026-03-27 21:19:42.159128+00:00,2025-09-09 12:58:35.336303+00:00,4328,vocabulary,27,8,5,3,27,1,16,11,86,False
584954484,review_statistic,https://api.wanikani.com/v2/review_statistics/584954484,2026-03-08 00:06:31.146830+00:00,2025-09-09 12:58:39.604819+00:00,4327,vocabulary,8,0,8,8,8,0,8,8,100,False
584954679,review_statistic,https://api.wanikani.com/v2/review_statistics/584954679,2026-03-31 12:22:19.973388+00:00,2025-09-09 13:00:46.148293+00:00,4329,vocabulary,13,3,8,3,13,1,9,4,87,False
584954689,review_statistic,https://api.wanikani.com/v2/review_statistics/584954689,2026-03-08 00:13:24.236033+00:00,2025-09-09 13:00:53.226782+00:00,4332,vocabulary,8,0,8,8,8,0,8,8,100,False
584954694,review_statistic,https://api.wanikani.com/v2/review_statistics/584954694,2026-03-20 12:53:01.826384+00:00,2025-09-09 13:00:55.955525+00:00,4330,vocabulary,9,1,7,2,9,0,9,9,95,False
584954725,review_statistic,https://api.wanikani.com/v2/review_statistics/584954725,2026-03-06 13:13:27.990463+00:00,2025-09-09 13:01:12.508852+00:00,4337,vocabulary,8,0,8,8,8,0,8,8,100,False
584954728,review_statistic,https://api.wanikani.com/v2/review_statistics/584954728,2026-03-31 01:49:17.910328+00:00,2025-09-09 13:01:16.818220+00:00,4334,vocabulary,11,0,11,11,11,1,6,6,96,False
585273544,review_statistic,https://api.wanikani.com/v2/review_statistics/585273544,2026-03-31 12:21:25.451105+00:00,2025-09-10 01:07:07.954414+00:00,1151,kanji,11,2,7,3,11,0,11,11,92,False
585273548,review_statistic,https://api.wanikani.com/v2/review_statistics/585273548,2026-03-10 00:42:18.952906+00:00,2025-09-10 01:07:11.264554+00:00,1149,kanji,10,0,10,10,10,1,7,7,95,False
585273549,review_statistic,https://api.wanikani.com/v2/review_statistics/585273549,2026-03-22 14:06:37.105590+00:00,2025-09-10 01:07:13.484848+00:00,946,kanji,9,1,7,2,9,0,9,9,95,False
585273559,review_statistic,https://api.wanikani.com/v2/review_statistics/585273559,2026-03-31 01:51:00.616487+00:00,2025-09-10 01:07:22.695539+00:00,1152,kanji,11,3,7,4,11,0,11,11,88,False
585273574,review_statistic,https://api.wanikani.com/v2/review_statistics/585273574,2026-03-08 00:14:36.029168+00:00,2025-09-10 01:07:36.376442+00:00,8880,kanji,8,0,8,8,8,0,8,8,100,False
585273577,review_statistic,https://api.wanikani.com/v2/review_statistics/585273577,2026-03-08 00:05:42.099399+00:00,2025-09-10 01:07:38.471040+00:00,1154,kanji,8,0,8,8,8,0,8,8,100,False
585525115,review_statistic,https://api.wanikani.com/v2/review_statistics/585525115,2026-03-08 00:04:23.453930+00:00,2025-09-10 11:53:06.539979+00:00,4340,vocabulary,8,0,8,8,8,0,8,8,100,False
585525126,review_statistic,https://api.wanikani.com/v2/review_statistics/585525126,2026-03-08 00:04:30.445648+00:00,2025-09-10 11:53:14.638658+00:00,4341,vocabulary,8,0,8,8,8,0,8,8,100,False
585525142,review_statistic,https://api.wanikani.com/v2/review_statistics/585525142,2026-03-07 16:41:20.195447+00:00,2025-09-10 11:53:21.667739+00:00,4338,vocabulary,8,0,8,8,8,0,8,8,100,False
585525177,review_statistic,https://api.wanikani.com/v2/review_statistics/585525177,2026-03-08 00:13:15.596585+00:00,2025-09-10 11:53:44.122843+00:00,4342,vocabulary,8,0,8,8,8,0,8,8,100,False
585525180,review_statistic,https://api.wanikani.com/v2/review_statistics/585525180,2026-03-08 00:07:15.055022+00:00,2025-09-10 11:53:48.077786+00:00,4343,vocabulary,8,0,8,8,8,0,8,8,100,False
585525276,review_statistic,https://api.wanikani.com/v2/review_statistics/585525276,2026-03-08 00:06:39.759405+00:00,2025-09-10 11:54:50.570525+00:00,4356,vocabulary,8,0,8,8,8,0,8,8,100,False
585525401,review_statistic,https://api.wanikani.com/v2/review_statistics/585525401,2026-03-22 13:58:43.819521+00:00,2025-09-10 11:55:57.208914+00:00,4357,vocabulary,9,1,7,2,9,0,9,9,95,False
585525407,review_statistic,https://api.wanikani.com/v2/review_statistics/585525407,2026-03-08 00:08:51.105253+00:00,2025-09-10 11:56:02.412067+00:00,4344,vocabulary,8,0,8,8,8,0,8,8,100,False
585525424,review_statistic,https://api.wanikani.com/v2/review_statistics/585525424,2025-12-29 17:16:28.418086+00:00,2025-09-10 11:56:11.432499+00:00,4363,vocabulary,10,1,6,4,10,0,10,10,95,False
585525432,review_statistic,https://api.wanikani.com/v2/review_statistics/585525432,2026-03-08 00:03:19.601721+00:00,2025-09-10 11:56:15.684458+00:00,4353,vocabulary,8,0,8,8,8,0,8,8,100,False
585525588,review_statistic,https://api.wanikani.com/v2/review_statistics/585525588,2026-03-21 21:00:05.367889+00:00,2025-09-10 11:57:33.248208+00:00,4366,vocabulary,9,0,9,9,9,1,7,2,95,False
585525633,review_statistic,https://api.wanikani.com/v2/review_statistics/585525633,2026-03-07 16:52:28.881527+00:00,2025-09-10 11:57:47.297891+00:00,4364,vocabulary,8,0,8,8,8,0,8,8,100,False
585525667,review_statistic,https://api.wanikani.com/v2/review_statistics/585525667,2026-03-08 00:04:38.061948+00:00,2025-09-10 11:58:11.693295+00:00,4365,vocabulary,8,0,8,8,8,0,8,8,100,False
585525674,review_statistic,https://api.wanikani.com/v2/review_statistics/585525674,2026-03-08 00:07:05.999120+00:00,2025-09-10 11:58:16.443448+00:00,4035,vocabulary,8,0,8,8,8,0,8,8,100,False
585525679,review_statistic,https://api.wanikani.com/v2/review_statistics/585525679,2026-03-08 00:14:11.601225+00:00,2025-09-10 11:58:19.610282+00:00,4370,vocabulary,8,0,8,8,8,0,8,8,100,False
586049118,review_statistic,https://api.wanikani.com/v2/review_statistics/586049118,2026-03-23 17:03:57.779025+00:00,2025-09-11 12:18:07.524075+00:00,7485,vocabulary,9,0,9,9,9,1,7,2,95,False
586049122,review_statistic,https://api.wanikani.com/v2/review_statistics/586049122,2026-03-09 13:10:07.389835+00:00,2025-09-11 12:18:12.257590+00:00,4371,vocabulary,8,0,8,8,8,0,8,8,100,False
586049124,review_statistic,https://api.wanikani.com/v2/review_statistics/586049124,2026-03-09 14:56:01.060081+00:00,2025-09-11 12:18:17.615470+00:00,7648,vocabulary,8,0,8,8,8,0,8,8,100,False
586049133,review_statistic,https://api.wanikani.com/v2/review_statistics/586049133,2026-03-09 14:24:44.186589+00:00,2025-09-11 12:18:23.213446+00:00,7553,vocabulary,8,0,8,8,8,0,8,8,100,False
586049143,review_statistic,https://api.wanikani.com/v2/review_statistics/586049143,2026-03-09 14:25:40.977991+00:00,2025-09-11 12:18:28.711656+00:00,7503,vocabulary,8,0,8,8,8,0,8,8,100,False
586049224,review_statistic,https://api.wanikani.com/v2/review_statistics/586049224,2026-01-19 19:15:44.181307+00:00,2025-09-11 12:19:22.889710+00:00,7707,vocabulary,16,0,16,16,16,3,6,6,91,False
586049346,review_statistic,https://api.wanikani.com/v2/review_statistics/586049346,2026-03-09 16:38:11.508797+00:00,2025-09-11 12:20:24.007777+00:00,7706,vocabulary,8,0,8,8,8,0,8,8,100,False
586049359,review_statistic,https://api.wanikani.com/v2/review_statistics/586049359,2026-03-09 13:05:24.888515+00:00,2025-09-11 12:20:29.532033+00:00,7705,vocabulary,8,0,8,8,8,0,8,8,100,False
586049398,review_statistic,https://api.wanikani.com/v2/review_statistics/586049398,2026-03-09 13:06:08.862898+00:00,2025-09-11 12:20:43.968966+00:00,7762,vocabulary,8,0,8,8,8,0,8,8,100,False
586049414,review_statistic,https://api.wanikani.com/v2/review_statistics/586049414,2026-03-23 15:14:40.022064+00:00,2025-09-11 12:20:48.010695+00:00,7708,vocabulary,9,0,9,9,9,1,7,2,95,False
586049560,review_statistic,https://api.wanikani.com/v2/review_statistics/586049560,2026-03-09 14:24:16.650219+00:00,2025-09-11 12:21:55.643194+00:00,8711,vocabulary,8,0,8,8,8,0,8,8,100,False
586049568,review_statistic,https://api.wanikani.com/v2/review_statistics/586049568,2026-03-09 14:25:09.402897+00:00,2025-09-11 12:22:00.529281+00:00,8675,vocabulary,8,0,8,8,8,0,8,8,100,False
586049614,review_statistic,https://api.wanikani.com/v2/review_statistics/586049614,2026-03-09 14:23:52.815525+00:00,2025-09-11 12:22:22.494864+00:00,9347,vocabulary,8,0,8,8,8,0,8,8,100,False
586049621,review_statistic,https://api.wanikani.com/v2/review_statistics/586049621,2026-03-09 16:32:38.764771+00:00,2025-09-11 12:22:27.495528+00:00,9018,vocabulary,8,0,8,8,8,0,8,8,100,False
586049625,review_statistic,https://api.wanikani.com/v2/review_statistics/586049625,2025-12-30 15:33:58.555694+00:00,2025-09-11 12:22:31.027722+00:00,7763,vocabulary,10,0,10,10,10,1,6,4,95,False
586679934,review_statistic,https://api.wanikani.com/v2/review_statistics/586679934,2026-01-12 16:20:55.455788+00:00,2025-09-12 18:37:19.577296+00:00,9283,vocabulary,13,0,13,13,13,3,6,6,90,False
586679945,review_statistic,https://api.wanikani.com/v2/review_statistics/586679945,2026-03-14 01:47:16.788362+00:00,2025-09-12 18:37:29.532540+00:00,3442,vocabulary,10,1,7,7,10,0,10,10,95,False
586679951,review_statistic,https://api.wanikani.com/v2/review_statistics/586679951,2026-03-24 00:20:36.278861+00:00,2025-09-12 18:37:31.806014+00:00,9260,vocabulary,9,1,7,2,9,1,7,2,90,False
586679975,review_statistic,https://api.wanikani.com/v2/review_statistics/586679975,2026-03-24 11:26:18.853591+00:00,2025-09-12 18:37:44.659283+00:00,9345,vocabulary,9,1,7,2,9,1,7,2,90,False
586679979,review_statistic,https://api.wanikani.com/v2/review_statistics/586679979,2025-12-31 20:06:09.511998+00:00,2025-09-12 18:37:46.817818+00:00,9086,vocabulary,10,2,6,4,10,0,10,10,91,False
586680124,review_statistic,https://api.wanikani.com/v2/review_statistics/586680124,2026-03-10 00:38:01.215939+00:00,2025-09-12 18:39:03.712948+00:00,6457,vocabulary,8,0,8,8,8,0,8,8,100,False
586680140,review_statistic,https://api.wanikani.com/v2/review_statistics/586680140,2026-04-02 17:27:49.044900+00:00,2025-09-12 18:39:13.246205+00:00,8998,vocabulary,11,1,8,3,11,1,7,4,92,False
586680180,review_statistic,https://api.wanikani.com/v2/review_statistics/586680180,2026-02-03 17:44:38.956690+00:00,2025-09-12 18:39:30.804879+00:00,4360,vocabulary,16,0,16,16,16,3,5,4,91,False
586680186,review_statistic,https://api.wanikani.com/v2/review_statistics/586680186,2026-03-10 12:06:36.536434+00:00,2025-09-12 18:39:33.831199+00:00,4382,vocabulary,8,0,8,8,8,0,8,8,100,False
586680196,review_statistic,https://api.wanikani.com/v2/review_statistics/586680196,2026-03-10 00:42:28.275212+00:00,2025-09-12 18:39:39.042460+00:00,4381,vocabulary,8,0,8,8,8,0,8,8,100,False
586680300,review_statistic,https://api.wanikani.com/v2/review_statistics/586680300,2026-03-24 00:22:59.732397+00:00,2025-09-12 18:40:46.669145+00:00,4383,vocabulary,9,1,7,2,9,0,9,9,95,False
586680320,review_statistic,https://api.wanikani.com/v2/review_statistics/586680320,2026-04-02 17:27:51.454680+00:00,2025-09-12 18:41:04.248275+00:00,4384,vocabulary,11,1,8,3,11,2,7,3,88,False
586680330,review_statistic,https://api.wanikani.com/v2/review_statistics/586680330,2026-03-10 00:50:58.854100+00:00,2025-09-12 18:41:10.199346+00:00,4385,vocabulary,8,0,8,8,8,0,8,8,100,False
586680342,review_statistic,https://api.wanikani.com/v2/review_statistics/586680342,2026-04-02 12:26:36.085652+00:00,2025-09-12 18:41:18.148298+00:00,4387,vocabulary,11,0,11,11,11,1,6,6,96,False
586680350,review_statistic,https://api.wanikani.com/v2/review_statistics/586680350,2026-03-10 00:37:48.044552+00:00,2025-09-12 18:41:21.837335+00:00,4386,vocabulary,8,0,8,8,8,0,8,8,100,False
587672867,review_statistic,https://api.wanikani.com/v2/review_statistics/587672867,2026-03-14 14:21:58.219605+00:00,2025-09-14 19:58:45.630897+00:00,283,radical,8,0,8,8,8,0,8,8,100,False
587672883,review_statistic,https://api.wanikani.com/v2/review_statistics/587672883,2026-03-28 11:54:56.997046+00:00,2025-09-14 19:58:53.388453+00:00,282,radical,9,1,7,2,9,0,9,9,95,False
587672888,review_statistic,https://api.wanikani.com/v2/review_statistics/587672888,2026-03-14 02:00:43.867623+00:00,2025-09-14 19:58:55.912227+00:00,241,radical,8,0,8,8,8,0,8,8,100,False
587672894,review_statistic,https://api.wanikani.com/v2/review_statistics/587672894,2026-04-06 11:27:11.616816+00:00,2025-09-14 19:58:58.474794+00:00,285,radical,11,3,7,4,11,0,11,11,88,False
587672899,review_statistic,https://api.wanikani.com/v2/review_statistics/587672899,2026-03-14 02:08:30.719916+00:00,2025-09-14 19:59:00.411620+00:00,284,radical,8,0,8,8,8,0,8,8,100,False
587672952,review_statistic,https://api.wanikani.com/v2/review_statistics/587672952,2026-03-14 02:07:28.898447+00:00,2025-09-14 19:59:40.389705+00:00,287,radical,8,0,8,8,8,0,8,8,100,False
