snapshot_date,subject_id,subject_type,data_level,data_srs_stage,pct_correct,total_attempts_est,total_incorrect,meaning_error_rate,reading_error_rate,data_meaning_current_streak,data_reading_current_streak,data_meaning_max_streak,data_reading_max_streak,age_days_since_unlocked,days_since_assignment_update,has_reading,component_subject_count,amalgamation_subject_count,visually_similar_count,parts_of_speech_count
2026-04-21,96,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565573408333,198.38930996346062,0,0,3,0,0
2026-04-21,92,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655729375003,198.38930996346062,0,0,2,0,0
2026-04-21,100,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655725168976,198.38930996346062,0,0,2,0,0
2026-04-21,8660,vocabulary,4,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,415.3565572109028,56.944463130810185,1,1,0,0,2
2026-04-21,94,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655716572916,198.38930996346062,0,0,46,0,0
2026-04-21,2659,vocabulary,4,9,88.0,43.0,5.0,0.05,0.17391304347826086,19.0,5.0,19.0,5.0,415.3565571185185,161.24279396619212,1,2,0,0,1
2026-04-21,7729,vocabulary,4,9,92.0,26.0,2.0,0.14285714285714285,0.0,5.0,12.0,7.0,12.0,415.3565570740393,161.4301798654051,1,1,0,0,1
2026-04-21,9190,kana_vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565570320602,35.928552139664355,0,0,0,0,1
2026-04-21,9185,kana_vocabulary,4,9,96.0,23.0,1.0,0.08333333333333333,0.0,6.0,11.0,6.0,11.0,415.3565569849537,198.38930996346062,0,0,0,0,2
2026-04-21,8766,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655694291665,198.38930996346062,0,0,4,0,0
2026-04-21,8768,radical,4,9,95.0,21.0,1.0,0.09090909090909091,0.0,9.0,10.0,9.0,10.0,415.35655690216436,198.38930996346062,0,0,9,0,0
2026-04-21,9187,kana_vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565568571759,198.38930996346062,0,0,0,0,1
2026-04-21,83,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565568162384,198.38930996346062,0,0,5,0,0
2026-04-21,549,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655677523147,198.38930996346062,1,2,6,1,0
2026-04-21,2563,vocabulary,4,9,95.0,21.0,1.0,0.09090909090909091,0.0,7.0,10.0,7.0,10.0,415.3565567298148,198.38930996346062,1,2,0,0,1
2026-04-21,2564,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655667909725,198.38930996346062,1,1,0,0,1
2026-04-21,2566,vocabulary,4,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,415.35655662466434,198.38930996346062,1,2,0,0,1
2026-04-21,2660,vocabulary,4,9,90.0,29.0,3.0,0.07142857142857142,0.13333333333333333,13.0,7.0,13.0,7.0,415.35655657356483,198.38930996346062,1,3,0,0,1
2026-04-21,3404,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655653251155,198.38930996346062,1,2,0,0,1
2026-04-21,3403,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655648466434,198.38930996346062,1,2,0,0,1
2026-04-21,9186,kana_vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565564352431,198.38930996346062,0,0,0,0,1
2026-04-21,9188,kana_vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655638883105,198.38930996346062,0,0,0,0,1
2026-04-21,9189,kana_vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565563411805,198.38930996346062,0,0,0,0,1
2026-04-21,9191,kana_vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.356556294919,198.38930996346062,0,0,0,0,1
2026-04-21,74,radical,4,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,415.3565562480092,198.38930996346062,0,0,26,0,0
2026-04-21,88,radical,4,9,95.0,21.0,1.0,0.09090909090909091,0.0,8.0,10.0,8.0,10.0,415.3565561971991,198.38930996346062,0,0,13,0,0
2026-04-21,77,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565561434607,198.38930996346062,0,0,5,0,0
2026-04-21,84,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565560939583,198.38930996346062,0,0,11,0,0
2026-04-21,75,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565560479398,198.38930996346062,0,0,95,0,0
2026-04-21,90,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565559773611,198.38930996346062,0,0,66,0,0
2026-04-21,543,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565559293866,81.00752903248843,1,3,18,6,0
2026-04-21,547,kanji,4,9,91.0,22.0,2.0,0.0,0.16666666666666666,10.0,9.0,10.0,9.0,415.35655588215275,84.94747880128472,1,2,9,1,0
2026-04-21,99,radical,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655583797455,198.38930996346062,0,0,23,0,0
2026-04-21,537,kanji,4,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,415.3565557898148,198.38930996346062,1,2,3,7,0
2026-04-21,538,kanji,4,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,415.35655574687496,80.97388901968749,1,2,4,3,0
2026-04-21,493,kanji,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,415.3565557058102,161.42667994791668,1,1,12,2,0
2026-04-21,533,kanji,4,9,91.0,22.0,2.0,0.0,0.16666666666666666,10.0,9.0,10.0,9.0,415.35655565945603,198.38930996346062,1,3,7,0,0
2026-04-21,532,kanji,4,9,87.0,46.0,6.0,0.16666666666666666,0.09090909090909091,5.0,10.0,10.0,10.0,415.3565556184144,161.4296955923611,1,2,7,3,0
2026-04-21,536,kanji,4,9,86.0,37.0,5.0,0.0,0.23809523809523808,16.0,9.0,16.0,9.0,415.35655557649307,198.38930996346062,1,2,8,1,0
2026-04-21,1520,kanji,4,9,91.0,33.0,3.0,0.11764705882352941,0.0625,8.0,13.0,8.0,13.0,415.3565555175232,198.38930996346062,1,3,4,0,0
2026-04-21,2597,vocabulary,3,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655526638885,57.8661697374537,1,2,0,0,1
2026-04-21,2624,vocabulary,3,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35655508751154,198.38930996346062,1,1,0,0,2
2026-04-21,2593,vocabulary,3,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565150378125,198.38930996346062,1,1,0,0,1
2026-04-21,2594,vocabulary,3,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.3565149461806,195.68658329200233,1,2,0,0,1
2026-04-21,2595,vocabulary,3,9,92.0,24.0,2.0,0.0,0.15384615384615385,11.0,9.0,11.0,9.0,415.3565148720718,78.09209190246527,1,2,0,0,1
2026-04-21,2622,vocabulary,3,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35598252605325,198.38930996346062,1,1,0,0,1
2026-04-21,2623,vocabulary,3,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,415.35545684140044,198.38930996346062,1,1,0,0,1
2026-04-21,542,kanji,4,9,86.0,28.0,4.0,0.07692307692307693,0.2,12.0,6.0,12.0,6.0,410.8244041635069,198.38930996346062,1,2,13,1,0
2026-04-21,498,kanji,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,410.8182263743634,173.94641644142362,1,1,11,1,0
2026-04-21,555,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,410.8181690799768,198.38930996346062,1,1,6,1,0
2026-04-21,548,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,410.44129791565973,165.0063454396991,1,2,51,0,0
2026-04-21,1118,kanji,4,9,95.0,21.0,1.0,0.0,0.09090909090909091,10.0,9.0,10.0,9.0,410.4411015495833,198.38930996346062,1,1,5,1,0
2026-04-21,554,kanji,4,9,91.0,33.0,3.0,0.0625,0.11764705882352941,10.0,5.0,10.0,8.0,410.4406013912847,161.2441966431597,1,2,2,4,0
2026-04-21,2648,vocabulary,4,9,91.0,22.0,2.0,0.09090909090909091,0.09090909090909091,10.0,9.0,10.0,9.0,410.4287143702894,198.38930996346062,1,1,0,0,1
2026-04-21,2649,vocabulary,4,9,88.0,41.0,5.0,0.14285714285714285,0.1,8.0,17.0,8.0,17.0,410.42871428054394,89.0906256900926,1,1,0,0,4
2026-04-21,2650,vocabulary,4,9,95.0,21.0,1.0,0.09090909090909091,0.0,9.0,10.0,9.0,10.0,410.42871418880793,78.09035325831019,1,3,0,0,1
2026-04-21,2651,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,410.42871410081017,78.09206786592593,1,2,0,0,1
2026-04-21,2652,vocabulary,4,9,89.0,27.0,3.0,0.14285714285714285,0.07692307692307693,6.0,12.0,6.0,12.0,410.4287140080555,198.38930996346062,1,2,0,0,1
2026-04-21,2653,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,410.4287139153704,198.38930996346062,1,2,0,0,1
2026-04-21,534,kanji,4,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,410.42814190366903,198.38930996346062,1,1,1,2,0
2026-04-21,529,kanji,4,9,89.0,36.0,4.0,0.15789473684210525,0.058823529411764705,8.0,10.0,8.0,10.0,410.4280949270833,28.78525396087963,1,2,7,3,0
2026-04-21,2731,vocabulary,4,9,93.0,30.0,2.0,0.0,0.125,14.0,6.0,14.0,6.0,410.4271591469792,174.9963502172685,1,1,0,0,1
2026-04-21,2732,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,7.0,11.0,7.0,410.42715902620375,198.38930996346062,1,1,0,0,1
2026-04-21,2733,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,410.42390119487266,198.38930996346062,1,1,0,0,2
2026-04-21,2725,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,410.4217587182176,198.38930996346062,1,1,0,0,2
2026-04-21,527,kanji,4,9,96.0,23.0,1.0,0.08333333333333333,0.0,6.0,11.0,6.0,11.0,409.3470019197917,198.38930996346062,1,1,12,0,0
2026-04-21,540,kanji,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,6.0,11.0,6.0,409.3466631083217,198.38930996346062,1,1,4,1,0
2026-04-21,550,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,409.34461693444445,198.38930996346062,1,1,2,2,0
2026-04-21,553,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,409.3410819662037,198.38930996346062,1,1,7,0,0
2026-04-21,2662,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,6.0,11.0,6.0,409.33985566791665,198.38930996346062,1,1,0,0,1
2026-04-21,2663,vocabulary,4,9,92.0,26.0,2.0,0.07692307692307693,0.07692307692307693,12.0,5.0,12.0,7.0,409.3398555922569,75.24115617512732,1,2,0,0,1
2026-04-21,2664,vocabulary,4,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,409.33985551930556,198.38930996346062,1,2,0,0,2
2026-04-21,2665,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,409.3398554475348,198.38930996346062,1,3,0,0,1
2026-04-21,2666,vocabulary,4,9,95.0,21.0,1.0,0.09090909090909091,0.0,7.0,10.0,7.0,10.0,409.3398553781366,198.38930996346062,1,2,0,0,1
2026-04-21,3413,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,409.33985530437496,198.38930996346062,1,1,0,0,1
2026-04-21,551,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,409.33964664018515,198.38930996346062,1,1,3,1,0
2026-04-21,562,kanji,4,9,92.0,24.0,2.0,0.0,0.15384615384615385,11.0,7.0,11.0,7.0,408.3710319456829,198.38930996346062,1,1,20,6,0
2026-04-21,560,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.37032825956015,198.38930996346062,1,1,5,0,0
2026-04-21,557,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.27561450505783,23.178648506921295,1,3,11,0,0
2026-04-21,2680,vocabulary,4,9,96.0,23.0,1.0,0.08333333333333333,0.0,6.0,11.0,6.0,11.0,408.2742153949768,181.6370479972801,1,2,0,0,1
2026-04-21,2681,vocabulary,4,9,95.0,21.0,1.0,0.0,0.09090909090909091,10.0,8.0,10.0,8.0,408.27421529853007,198.38930996346062,1,2,0,0,1
2026-04-21,2682,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.27421522354166,198.38930996346062,1,2,0,0,1
2026-04-21,2683,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.27421515569443,198.38930996346062,1,2,0,0,1
2026-04-21,7522,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.27421508173614,198.38930996346062,1,1,0,0,1
2026-04-21,563,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.27417723600695,198.38930996346062,1,1,51,0,0
2026-04-21,559,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,408.2734602109144,198.38930996346062,1,1,1,4,0
2026-04-21,561,kanji,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,407.12600184300925,163.4336220118287,1,1,12,1,0
2026-04-21,2693,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,407.1231947955092,198.38930996346062,1,1,0,0,1
2026-04-21,564,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,407.1229758127315,198.38930996346062,1,2,8,1,0
2026-04-21,552,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,407.1217558841319,198.38930996346062,1,1,3,0,0
2026-04-21,2655,vocabulary,4,9,90.0,40.0,4.0,0.1,0.1,6.0,13.0,8.0,13.0,407.12121520495367,104.93513486162037,1,2,0,0,1
2026-04-21,2656,vocabulary,4,8,83.0,60.0,10.0,0.10714285714285714,0.21875,16.0,3.0,16.0,5.0,407.1212150829977,116.8520491713426,1,2,0,0,2
2026-04-21,3501,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,407.12121490186337,198.38930996346062,1,1,0,0,1
2026-04-21,558,kanji,4,9,87.0,30.0,4.0,0.13333333333333333,0.13333333333333333,12.0,7.0,12.0,7.0,407.1202304155671,198.38930996346062,1,1,27,2,0
2026-04-21,2668,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,407.1200109125116,161.93992782525464,1,1,0,0,1
2026-04-21,2669,vocabulary,4,9,88.0,32.0,4.0,0.17647058823529413,0.06666666666666667,5.0,14.0,5.0,14.0,407.1200108354398,127.06070299070602,1,2,0,0,2
2026-04-21,528,kanji,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,406.49938311341435,198.38930996346062,1,1,22,6,0
2026-04-21,2718,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,406.145837850081,198.38930996346062,1,1,0,0,2
2026-04-21,2719,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,406.145837775787,58.83925917168981,1,2,0,0,1
2026-04-21,2729,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,406.1451999290278,198.38930996346062,1,1,0,0,2
2026-04-21,2730,vocabulary,4,9,93.0,30.0,2.0,0.0,0.125,14.0,5.0,14.0,6.0,406.1451998583565,108.86651452783565,1,2,0,0,1
2026-04-21,541,kanji,4,9,89.0,27.0,3.0,0.14285714285714285,0.07692307692307693,6.0,6.0,6.0,6.0,406.14418059663194,198.24060860392362,1,2,4,3,0
2026-04-21,535,kanji,4,9,95.0,21.0,1.0,0.09090909090909091,0.0,9.0,10.0,9.0,10.0,406.1434674144213,198.38930996346062,1,2,15,1,0
2026-04-21,531,kanji,4,9,92.0,24.0,2.0,0.08333333333333333,0.08333333333333333,7.0,7.0,7.0,7.0,406.1433119270255,165.00680048600694,1,3,5,1,0
2026-04-21,2726,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.5151289809722,198.38930996346062,1,2,0,0,2
2026-04-21,2644,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.51508570016205,198.38930996346062,1,1,0,0,1
2026-04-21,2645,vocabulary,4,9,90.0,29.0,3.0,0.07142857142857142,0.13333333333333333,7.0,7.0,7.0,7.0,405.51508560260413,161.4281773165162,1,1,0,0,2
2026-04-21,2646,vocabulary,4,9,93.0,30.0,2.0,0.0,0.125,14.0,6.0,14.0,6.0,405.5150854415625,0.5261378535648148,1,2,0,0,2
2026-04-21,2647,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.51508535218755,95.22136995085647,1,2,0,0,1
2026-04-21,5631,vocabulary,4,8,91.0,35.0,3.0,0.15789473684210525,0.0,3.0,16.0,6.0,16.0,405.5088225929051,114.24347104121527,1,1,0,0,1
2026-04-21,2686,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1240068205903,198.38930996346062,1,1,0,0,1
2026-04-21,2712,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,6.0,11.0,6.0,405.12321028,55.94075186141204,1,2,0,0,1
2026-04-21,2713,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.12321019672453,55.93919048986111,1,2,0,0,1
2026-04-21,2670,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.12054716497687,34.95293825666666,1,1,0,0,1
2026-04-21,2671,vocabulary,4,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,405.1205470951042,198.38930996346062,1,2,0,0,2
2026-04-21,2672,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1205470263773,57.9670418450463,1,2,0,0,1
2026-04-21,2673,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1205469547106,78.0843179562037,1,2,0,0,1
2026-04-21,2674,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1205468849652,198.38930996346062,1,2,0,0,3
2026-04-21,2675,vocabulary,4,9,96.0,23.0,1.0,0.08333333333333333,0.0,5.0,11.0,6.0,11.0,405.1205468174653,161.43072337203705,1,2,0,0,2
2026-04-21,2676,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.120546740787,198.38930996346062,1,2,0,0,1
2026-04-21,2677,vocabulary,4,9,93.0,28.0,2.0,0.07142857142857142,0.07142857142857142,5.0,12.0,8.0,12.0,405.12054666984955,161.24641353844908,1,2,0,0,3
2026-04-21,2679,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.12054658834495,198.38930996346062,1,3,0,0,2
2026-04-21,8694,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1205465201273,198.38930996346062,1,2,0,0,1
2026-04-21,2689,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.12051009842594,198.38930996346062,1,1,0,0,1
2026-04-21,2736,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.12016859309034,198.38930996346062,1,1,0,0,1
2026-04-21,2737,vocabulary,4,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,405.1201685115393,198.38930996346062,1,2,0,0,1
2026-04-21,2684,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1194417880208,198.38930996346062,1,2,0,0,1
2026-04-21,2685,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.11944171869214,198.38930996346062,1,1,0,0,1
2026-04-21,4313,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,405.1193493132176,198.38930996346062,1,1,0,0,2
2026-04-21,2692,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.5157867251968,150.84460623069444,1,1,0,0,1
2026-04-21,2704,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.50767968109955,198.38930996346062,1,1,0,0,1
2026-04-21,2705,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.50767957256943,198.38930996346062,1,1,0,0,1
2026-04-21,7520,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.50767947347225,198.38930996346062,1,1,0,0,1
2026-04-21,2703,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.5046696489236,198.38930996346062,1,1,0,0,1
2026-04-21,2694,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.5035146848843,198.38930996346062,1,1,0,0,1
2026-04-21,2695,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.50351461488424,198.38930996346062,1,2,0,0,1
2026-04-21,2667,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,404.1386592274306,198.38930996346062,1,2,0,0,1
2026-04-21,2585,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,403.29678374769674,198.38930996346062,1,1,0,0,1
2026-04-21,5632,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,403.2967836723148,198.38930996346062,1,2,0,0,2
2026-04-21,2739,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,7.0,11.0,7.0,403.2954015602431,52.85648751434028,1,2,0,0,2
2026-04-21,2706,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.99766700127316,198.38930996346062,1,1,0,0,2
2026-04-21,2707,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.99766693894674,198.38930996346062,1,1,0,0,1
2026-04-21,2708,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.9976668786226,198.38930996346062,1,2,0,0,3
2026-04-21,2716,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.9972702340278,198.38930996346062,1,2,0,0,1
2026-04-21,2687,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.99541711954856,198.38930996346062,1,1,0,0,1
2026-04-21,2696,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.3364480144907,198.38930996346062,1,2,0,0,1
2026-04-21,2697,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.33644794047456,104.94675370476851,1,1,0,0,2
2026-04-21,2699,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.33644788930553,198.38930996346062,1,1,0,0,2
2026-04-21,2701,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,402.3364478287269,161.4257956385648,1,2,0,0,1
2026-04-21,2702,vocabulary,4,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,7.0,11.0,7.0,402.3364477505903,99.94311151626158,1,2,0,0,1
2026-04-21,2723,vocabulary,4,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.3361503246064,28.375988528958334,1,1,0,0,2
2026-04-21,2714,vocabulary,4,9,95.0,21.0,1.0,0.0,0.09090909090909091,10.0,7.0,10.0,7.0,402.33257987988424,198.38930996346062,1,1,0,0,1
2026-04-21,2715,vocabulary,4,9,90.0,31.0,3.0,0.06666666666666667,0.125,14.0,7.0,14.0,7.0,402.33257980407404,175.2957590536111,1,2,0,0,2
2026-04-21,109,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.0089650677662,198.38930996346062,0,0,6,0,0
2026-04-21,110,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.00896500835654,148.14237282688657,0,0,2,0,0
2026-04-21,530,kanji,5,9,92.0,26.0,2.0,0.14285714285714285,0.0,6.0,12.0,6.0,12.0,402.0089649666088,193.00116756733794,1,2,14,1,0
2026-04-21,124,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.008964913993,84.95331042531251,0,0,7,0,0
2026-04-21,105,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.00896487923615,198.38930996346062,0,0,27,0,0
2026-04-21,233,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.00896483702553,198.38930996346062,0,0,9,0,0
2026-04-21,583,kanji,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.00896478443286,198.38930996346062,1,2,23,1,0
2026-04-21,3410,vocabulary,5,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,402.0089647431713,161.2419520286574,1,2,0,0,1
2026-04-21,118,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.008964696412,198.38930996346062,0,0,31,0,0
2026-04-21,171,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.00896464886574,198.38930996346062,0,0,10,0,0
2026-04-21,7617,vocabulary,5,9,90.0,40.0,4.0,0.1,0.1,13.0,6.0,13.0,9.0,402.008964617338,12.925452833449073,1,2,0,0,2
2026-04-21,9088,vocabulary,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.0089645892824,198.38930996346062,1,1,0,0,1
2026-04-21,598,kanji,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.0089645611574,6.696917338206018,1,2,3,2,0
2026-04-21,104,radical,5,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,402.0089645268981,198.38930996346062,0,0,4,0,0
